source_timestamp,destination_timestamp
11.312709,11.250207
11.375211,11.312709
11.437712,11.375211
11.500213,11.437712
11.562715,11.500213
11.625217,11.562715
11.687718,11.625217
11.750219,11.687718
11.81272,11.750219
11.875222,11.81272
11.937724,11.875222
12.000225,11.937724
12.062726,12.000225
12.125228,12.062726
12.187729,12.125228
12.25023,12.187729
12.312732,12.25023
12.375233,12.312732
12.437735,12.375233
12.500239,12.437735
12.56274,12.500239
12.625239,12.56274
12.687741,12.625239
12.750242,12.687741
12.812744,12.750242
12.875245,12.812744
12.937746,12.875245
13.000247,12.937746
13.062752,13.000247
13.125251,13.062752
13.187752,13.125251
13.250255,13.187752
13.312755,13.250255
13.375258,13.312755
13.437761,13.375258
13.50026,13.437761
13.562761,13.50026
13.625262,13.562761
13.687764,13.625262
13.750265,13.687764
13.812766,13.750265
13.875268,13.812766
13.937769,13.875268
14.00027,13.937769
14.062776,14.00027
14.125274,14.062776
14.187775,14.125274
14.250278,14.187775
14.312783,14.250278
14.375279,14.312783
14.437784,14.375279
14.500281,14.437784
14.562781,14.500281
14.625285,14.562781
14.687782,14.625285
14.750285,14.687782
14.812784,14.750285
14.875285,14.812784
14.937785,14.875285
15.06279,14.937785
15.125286,15.06279
15.187786,15.125286
15.250288,15.187786
15.375287,15.250288
15.437788,15.375287
15.500289,15.437788
15.562789,15.500289
15.62529,15.562789
15.687791,15.62529
15.750291,15.687791
15.812792,15.750291
15.875293,15.812792
15.937794,15.875293
16.000296,15.937794
16.062796,16.000296
16.125296,16.062796
16.187797,16.125296
16.250298,16.187797
16.312798,16.250298
16.375299,16.312798
16.4378,16.375299
16.500299,16.4378
16.562801,16.500299
16.625302,16.562801
16.687806,16.625302
16.750306,16.687806
16.812808,16.750306
16.875308,16.812808
16.937808,16.875308
17.000309,16.937808
17.06281,17.000309
17.125311,17.06281
17.187813,17.125311
17.250315,17.187813
17.312816,17.250315
17.375317,17.312816
17.437819,17.375317
17.50032,17.437819
17.562822,17.50032
17.625324,17.562822
17.687825,17.625324
17.750326,17.687825
17.812831,17.750326
17.87533,17.812831
17.937831,17.87533
18.000332,17.937831
18.062834,18.000332
18.125338,18.062834
18.187836,18.125338
18.250338,18.187836
18.31284,18.250338
18.375341,18.31284
18.437843,18.375341
18.500343,18.437843
18.562847,18.500343
18.625348,18.562847
18.687848,18.625348
18.750348,18.687848
18.812848,18.750348
18.87535,18.812848
18.93785,18.87535
19.00035,18.93785
19.062852,19.00035
19.125352,19.062852
19.187851,19.125352
19.250356,19.187851
19.312853,19.250356
19.375353,19.312853
19.437855,19.375353
19.500356,19.437855
19.562858,19.500356
19.62536,19.562858
19.687861,19.62536
19.750362,19.687861
19.812864,19.750362
19.875365,19.812864
19.937868,19.875365
20.000369,19.937868
20.06287,20.000369
20.125374,20.06287
20.187876,20.125374
20.250378,20.187876
20.312876,20.250378
20.375377,20.312876
20.437881,20.375377
20.500379,20.437881
20.562884,20.500379
20.625382,20.562884
20.687884,20.625382
20.750385,20.687884
20.812887,20.750385
20.875388,20.812887
20.93789,20.875388
21.000393,20.93789
21.062895,21.000393
21.125395,21.062895
21.187897,21.125395
21.250399,21.187897
21.312898,21.250399
21.375403,21.312898
21.437901,21.375403
21.500403,21.437901
21.562904,21.500403
21.625408,21.562904
21.68791,21.625408
21.750408,21.68791
21.812909,21.750408
21.875411,21.812909
21.937912,21.875411
22.000414,21.937912
22.062915,22.000414
22.125417,22.062915
22.187918,22.125417
22.250419,22.187918
22.312921,22.250419
22.375422,22.312921
22.437924,22.375422
22.500425,22.437924
22.562927,22.500425
22.625428,22.562927
22.68793,22.625428
22.750431,22.68793
22.812933,22.750431
22.875434,22.812933
22.937935,22.875434
23.000437,22.937935
23.062939,23.000437
23.12544,23.062939
23.187943,23.12544
23.250442,23.187943
23.312944,23.250442
23.375446,23.312944
23.437947,23.375446
23.500448,23.437947
23.56295,23.500448
23.687951,23.56295
23.750453,23.687951
23.812957,23.750453
23.875456,23.812957
24.000457,23.875456
24.062961,24.000457
24.12546,24.062961
24.187961,24.12546
24.312966,24.187961
24.375466,24.312966
24.437966,24.375466
24.562967,24.437966
24.625468,24.562967
24.68797,24.625468
24.750471,24.68797
24.875472,24.750471
24.937974,24.875472
25.000476,24.937974
25.062978,25.000476
25.187979,25.062978
25.25048,25.187979
25.312981,25.25048
25.375483,25.312981
25.500485,25.375483
25.562986,25.500485
25.625487,25.562986
25.687989,25.625487
25.812993,25.687989
25.875494,25.812993
25.937993,25.875494
26.000495,25.937993
26.125497,26.000495
26.187998,26.125497
26.250499,26.187998
26.313001,26.250499
26.438003,26.313001
26.500503,26.438003
26.563005,26.500503
26.688006,26.563005
26.750507,26.688006
26.813009,26.750507
26.938012,26.813009
27.000512,26.938012
27.063014,27.000512
27.188014,27.063014
27.250517,27.188014
27.313018,27.250517
27.375519,27.313018
27.500521,27.375519
27.563022,27.500521
27.625523,27.563022
27.688025,27.625523
27.813026,27.688025
27.875527,27.813026
27.938029,27.875527
28.000532,27.938029
28.125534,28.000532
28.188034,28.125534
28.250535,28.188034
28.313036,28.250535
28.438038,28.313036
28.500539,28.438038
28.563041,28.500539
28.625544,28.563041
28.750543,28.625544
28.813045,28.750543
28.875547,28.813045
28.938049,28.875547
29.06305,28.938049
29.125552,29.06305
29.188055,29.125552
29.250556,29.188055
29.375556,29.250556
29.438058,29.375556
29.500559,29.438058
29.625563,29.500559
29.688062,29.625563
29.750563,29.688062
29.813065,29.750563
29.938066,29.813065
30.000568,29.938066
30.063069,30.000568
30.188071,30.063069
30.250572,30.188071
30.313074,30.250572
30.438076,30.313074
30.500577,30.438076
30.563078,30.500577
30.688079,30.563078
30.750581,30.688079
30.813083,30.750581
30.875584,30.813083
31.000586,30.875584
31.063087,31.000586
31.125588,31.063087
31.25059,31.125588
31.313091,31.25059
31.375592,31.313091
31.500594,31.375592
31.563095,31.500594
31.625596,31.563095
31.750598,31.625596
31.8131,31.750598
31.875601,31.8131
31.938103,31.875601
32.063104,31.938103
32.125605,32.063104
32.18811,32.125605
32.250608,32.18811
32.375609,32.250608
32.438111,32.375609
32.500612,32.438111
32.563114,32.500612
32.688117,32.563114
32.750617,32.688117
32.813118,32.750617
32.875621,32.813118
33.000624,32.875621
33.063122,33.000624
33.125624,33.063122
33.188126,33.125624
33.313127,33.188126
33.375628,33.313127
33.43813,33.375628
33.500631,33.43813
33.625632,33.500631
33.688134,33.625632
33.750637,33.688134
33.813137,33.750637
33.938138,33.813137
34.000641,33.938138
34.063146,34.000641
34.125643,34.063146
34.250645,34.125643
34.313146,34.250645
34.375648,34.313146
34.438149,34.375648
34.563151,34.438149
34.625652,34.563151
34.688154,34.625652
34.813154,34.688154
34.875656,34.813154
34.938157,34.875656
35.000659,34.938157
35.125661,35.000659
35.188162,35.125661
35.250663,35.188162
35.313164,35.250663
35.438166,35.313164
35.500669,35.438166
35.563169,35.500669
35.68817,35.563169
35.750672,35.68817
35.813173,35.750672
35.875674,35.813173
36.000676,35.875674
36.063177,36.000676
36.125679,36.063177
36.18818,36.125679
36.313184,36.18818
36.375683,36.313184
36.438184,36.375683
36.500686,36.438184
36.625687,36.500686
36.688189,36.625687
36.750692,36.688189
36.875694,36.750692
36.938194,36.875694
37.000695,36.938194
37.063198,37.000695
37.188198,37.063198
37.250702,37.188198
37.313201,37.250702
37.375702,37.313201
37.500704,37.375702
37.563205,37.500704
37.625706,37.563205
37.688209,37.625706
37.813209,37.688209
37.875711,37.813209
37.938212,37.875711
38.000715,37.938212
38.125715,38.000715
38.188216,38.125715
38.250718,38.188216
38.375719,38.250718
38.438221,38.375719
38.500723,38.438221
38.563224,38.500723
38.688225,38.563224
38.750726,38.688225
38.813229,38.750726
38.875729,38.813229
39.000731,38.875729
39.063232,39.000731
39.125734,39.063232
39.188235,39.125734
39.313241,39.188235
39.375741,39.313241
39.43824,39.375741
39.563242,39.43824
39.625743,39.563242
39.688244,39.625743
39.750746,39.688244
39.875747,39.750746
39.938249,39.875747
40.00075,39.938249
40.063252,40.00075
40.188254,40.063252
40.250755,40.188254
40.313256,40.250755
40.375758,40.313256
40.500759,40.375758
40.56326,40.500759
40.625762,40.56326
40.750764,40.625762
40.813265,40.750764
40.875767,40.813265
41.000768,40.875767
41.063269,41.000768
41.125774,41.063269
41.188273,41.125774
41.313274,41.188273
41.375775,41.313274
41.438277,41.375775
41.563279,41.438277
41.62578,41.563279
41.688283,41.62578
41.813283,41.688283
41.875784,41.813283
41.938286,41.875784
42.000787,41.938286
42.125789,42.000787
42.18829,42.125789
42.250791,42.18829
42.375795,42.250791
42.438295,42.375795
42.500796,42.438295
42.625797,42.500796
42.688299,42.625797
42.750804,42.688299
42.813301,42.750804
42.938305,42.813301
43.000804,42.938305
43.063306,43.000804
43.125807,43.063306
43.25081,43.125807
43.313311,43.25081
43.375811,43.313311
43.438313,43.375811
43.563318,43.438313
43.625817,43.563318
43.688319,43.625817
43.813319,43.688319
43.875821,43.813319
43.938322,43.875821
44.000823,43.938322
44.125824,44.000823
44.188326,44.125824
44.250828,44.188326
44.313332,44.250828
44.438331,44.313332
44.500832,44.438331
44.563333,44.500832
44.625835,44.563333
44.750836,44.625835
44.813337,44.750836
44.875839,44.813337
45.000843,44.875839
45.063342,45.000843
45.125844,45.063342
45.188345,45.125844
45.313346,45.188345
45.375848,45.313346
45.438349,45.375848
45.500851,45.438349
45.625853,45.500851
45.688354,45.625853
45.750855,45.688354
45.813356,45.750855
45.938358,45.813356
46.00086,45.938358
46.063361,46.00086
46.125862,46.063361
46.250864,46.125862
46.313365,46.250864
46.375866,46.313365
46.500868,46.375866
46.563369,46.500868
46.625871,46.563369
46.688374,46.625871
46.813374,46.688374
46.875877,46.813374
46.938379,46.875877
47.000878,46.938379
47.125879,47.000878
47.188381,47.125879
47.250882,47.188381
47.313384,47.250882
47.438385,47.313384
47.500887,47.438385
47.563389,47.500887
47.62589,47.563389
47.7509,47.62589
47.813393,47.7509
47.875894,47.813393
47.938395,47.875894
48.000897,47.938395
48.125898,48.000897
48.1884,48.125898
48.250901,48.1884
48.375903,48.250901
48.438404,48.375903
48.500905,48.438404
48.625907,48.500905
48.688408,48.625907
48.75091,48.688408
48.875911,48.75091
48.938413,48.875911
49.000916,48.938413
49.063416,49.000916
49.188417,49.063416
49.250919,49.188417
49.31342,49.250919
49.375922,49.31342
49.500926,49.375922
49.563424,49.500926
49.625925,49.563424
49.688427,49.625925
49.813429,49.688427
49.875929,49.813429
49.938432,49.875929
50.000932,49.938432
50.063434,50.000932
50.188441,50.063434
50.250937,50.188441
50.313438,50.250937
50.37594,50.313438
50.500941,50.37594
50.563445,50.500941
50.625947,50.563445
50.688446,50.625947
50.813447,50.688446
50.875949,50.813447
50.93845,50.875949
51.000952,50.93845
51.125953,51.000952
51.188455,51.125953
51.250955,51.188455
51.375957,51.250955
51.438459,51.375957
51.500961,51.438459
51.563462,51.500961
51.688463,51.563462
51.750964,51.688463
51.813466,51.750964
51.875967,51.813466
52.000969,51.875967
52.063471,52.000969
52.125972,52.063471
52.188473,52.125972
52.313474,52.188473
52.375976,52.313474
52.438477,52.375976
52.50098,52.438477
52.625982,52.50098
52.688481,52.625982
52.750984,52.688481
52.813487,52.750984
52.938489,52.813487
53.000988,52.938489
53.063488,53.000988
53.12599,53.063488
53.250993,53.12599
53.313494,53.250993
53.375995,53.313494
53.438496,53.375995
53.563497,53.438496
53.626003,53.563497
53.6885,53.626003
53.751003,53.6885
53.876003,53.751003
53.938505,53.876003
54.001006,53.938505
54.126008,54.001006
54.188509,54.126008
54.251011,54.188509
54.313512,54.251011
54.376013,54.313512
54.438515,54.376013
54.563516,54.438515
54.626017,54.563516
54.688519,54.626017
54.81352,54.688519
54.876022,54.81352
54.938523,54.876022
55.001025,54.938523
55.126026,55.001025
55.188528,55.126026
55.251029,55.188528
55.37603,55.251029
55.438532,55.37603
55.501033,55.438532
55.563535,55.501033
55.688537,55.563535
55.751038,55.688537
55.813539,55.751038
55.876041,55.813539
56.001044,55.876041
56.063545,56.001044
56.126048,56.063545
56.18855,56.126048
56.313549,56.18855
56.376051,56.313549
56.438552,56.376051
56.501054,56.438552
56.626056,56.501054
56.688556,56.626056
56.751057,56.688556
56.813557,56.751057
56.938559,56.813557
57.00106,56.938559
57.063561,57.00106
57.126065,57.063561
57.251066,57.126065
57.313566,57.251066
57.376067,57.313566
57.438569,57.376067
57.50107,57.438569
57.626071,57.50107
57.688573,57.626071
57.751074,57.688573
57.813576,57.751074
57.876077,57.813576
58.001078,57.876077
58.063581,58.001078
58.126085,58.063581
58.188582,58.126085
58.313584,58.188582
58.376087,58.313584
58.438588,58.376087
58.501088,58.438588
58.563589,58.501088
58.688591,58.563589
58.751093,58.688591
58.813593,58.751093
58.876094,58.813593
59.001096,58.876094
59.063597,59.001096
59.126099,59.063597
59.1886,59.126099
59.251101,59.1886
59.313603,59.251101
59.438605,59.313603
59.501106,59.438605
59.563608,59.501106
59.626109,59.563608
59.68861,59.626109
59.813614,59.68861
59.876113,59.813614
59.938614,59.876113
60.001116,59.938614
60.126117,60.001116
60.188619,60.126117
60.25112,60.188619
60.313622,60.25112
60.376122,60.313622
60.501125,60.376122
60.563625,60.501125
60.626127,60.563625
60.688628,60.626127
60.813629,60.688628
60.876131,60.813629
60.938632,60.876131
61.001134,60.938632
61.063635,61.001134
61.188637,61.063635
61.25114,61.188637
61.313641,61.25114
61.376142,61.313641
61.501142,61.376142
61.563645,61.501142
61.626145,61.563645
61.688646,61.626145
61.813648,61.688646
61.876149,61.813648
61.938649,61.876149
62.00115,61.938649
62.063651,62.00115
62.188651,62.063651
62.251151,62.188651
62.313655,62.251151
62.376153,62.313655
62.501153,62.376153
62.563655,62.501153
62.626155,62.563655
62.688655,62.626155
62.751156,62.688655
62.876157,62.751156
62.938657,62.876157
63.001158,62.938657
63.063658,63.001158
63.126158,63.063658
63.188661,63.126158
63.25116,63.188661
63.31366,63.25116
63.376161,63.31366
63.438663,63.376161
63.501164,63.438663
63.563666,63.501164
63.626166,63.563666
63.688667,63.626166
63.751167,63.688667
63.813668,63.751167
63.876168,63.813668
63.93867,63.876168
64.00117,63.93867
64.06367,64.00117
64.126171,64.06367
64.188671,64.126171
64.251174,64.188671
64.313676,64.251174
64.376174,64.313676
64.438677,64.376174
64.501177,64.438677
64.563679,64.501177
64.626179,64.563679
64.688683,64.626179
64.751182,64.688683
64.813685,64.751182
64.876186,64.813685
64.938687,64.876186
65.001187,64.938687
65.063689,65.001187
65.12619,65.063689
65.188693,65.12619
65.251195,65.188693
65.313694,65.251195
65.376196,65.313694
65.4387,65.376196
65.501199,65.4387
65.5637,65.501199
65.626202,65.5637
65.688703,65.626202
65.751204,65.688703
65.813708,65.751204
65.87621,65.813708
65.938713,65.87621
66.001211,65.938713
66.063711,66.001211
66.126213,66.063711
66.188715,66.126213
66.251216,66.188715
66.313717,66.251216
66.376219,66.313717
66.43872,66.376219
66.501222,66.43872
66.563723,66.501222
66.626225,66.563723
66.688726,66.626225
66.751228,66.688726
66.813729,66.751228
66.87623,66.813729
66.938732,66.87623
67.001233,66.938732
67.063734,67.001233
67.126236,67.063734
67.188738,67.126236
67.251239,67.188738
67.31374,67.251239
67.376242,67.31374
67.438743,67.376242
67.501245,67.438743
67.563747,67.501245
67.626248,67.563747
67.688749,67.626248
67.751251,67.688749
67.813752,67.751251
67.876253,67.813752
67.938754,67.876253
68.001258,67.938754
68.063759,68.001258
68.126259,68.063759
68.18876,68.126259
68.251263,68.18876
68.313764,68.251263
68.376265,68.313764
68.438767,68.376265
68.501271,68.438767
68.563769,68.501271
68.626271,68.563769
68.688773,68.626271
68.751274,68.688773
68.813774,68.751274
68.876274,68.813774
68.938776,68.876274
69.001275,68.938776
69.06378,69.001275
69.126277,69.06378
69.188779,69.126277
69.25128,69.188779
69.313781,69.25128
69.43878,69.313781
69.501283,69.43878
69.563782,69.501283
69.626283,69.563782
69.751286,69.626283
69.813784,69.751286
69.876284,69.813784
69.938788,69.876284
70.001285,69.938788
70.063786,70.001285
70.126287,70.063786
70.188789,70.126287
70.25129,70.188789
70.313794,70.25129
70.376292,70.313794
70.438791,70.376292
70.501294,70.438791
70.563794,70.501294
70.626293,70.563794
70.688795,70.626293
70.751295,70.688795
70.813796,70.751295
70.876297,70.813796
70.938797,70.876297
71.001298,70.938797
71.063806,71.001298
71.126299,71.063806
71.188801,71.126299
71.251301,71.188801
71.313805,71.251301
71.376304,71.313805
71.438805,71.376304
71.501306,71.438805
71.563808,71.501306
71.62631,71.563808
71.68881,71.62631
71.751311,71.68881
71.813813,71.751311
71.876316,71.813813
71.938817,71.876316
72.001316,71.938817
72.063816,72.001316
72.126317,72.063816
72.18882,72.126317
72.251321,72.18882
72.313821,72.251321
72.376324,72.313821
72.438824,72.376324
72.501327,72.438824
72.563828,72.501327
72.626328,72.563828
72.68883,72.626328
72.751337,72.68883
72.813834,72.751337
72.876335,72.813834
72.938836,72.876335
73.001337,72.938836
73.063839,73.001337
73.12634,73.063839
73.188842,73.12634
73.251342,73.188842
73.313844,73.251342
73.376346,73.313844
73.438848,73.376346
73.501349,73.438848
73.56385,73.501349
73.62635,73.56385
73.688851,73.62635
73.751351,73.688851
73.813852,73.751351
73.876352,73.813852
73.938853,73.876352
74.001354,73.938853
74.063854,74.001354
74.126355,74.063854
74.188857,74.126355
74.251358,74.188857
74.313857,74.251358
74.37636,74.313857
74.438861,74.37636
74.501361,74.438861
74.563865,74.501361
74.626365,74.563865
74.688864,74.626365
74.751366,74.688864
74.813867,74.751366
74.876369,74.813867
74.938873,74.876369
75.00137,74.938873
75.063872,75.00137
75.126373,75.063872
75.188874,75.126373
75.251374,75.188874
75.313877,75.251374
75.376379,75.313877
75.438878,75.376379
75.501379,75.438878
75.56388,75.501379
75.626382,75.56388
75.688882,75.626382
75.751385,75.688882
75.813887,75.751385
75.876386,75.813887
75.938889,75.876386
76.001392,75.938889
76.06389,76.001392
76.12639,76.06389
76.188893,76.12639
76.251396,76.188893
76.313899,76.251396
76.376396,76.313899
76.438897,76.376396
76.501401,76.438897
76.5639,76.501401
76.626404,76.5639
76.688905,76.626404
76.751403,76.688905
76.813903,76.751403
76.876404,76.813903
76.938907,76.876404
77.001408,76.938907
77.06391,77.001408
77.126413,77.06391
77.188911,77.126413
77.251412,77.188911
77.313914,77.251412
77.376414,77.313914
77.438916,77.376414
77.501416,77.438916
77.563918,77.501416
77.62642,77.563918
77.688919,77.62642
77.751421,77.688919
77.813923,77.751421
77.876425,77.813923
77.938925,77.876425
78.001431,77.938925
78.063929,78.001431
78.12643,78.063929
78.188931,78.12643
78.251435,78.188931
78.313934,78.251435
78.376438,78.313934
78.438941,78.376438
78.501441,78.438941
78.563939,78.501441
78.626441,78.563939
78.688943,78.626441
78.751445,78.688943
78.813946,78.751445
78.876449,78.813946
78.938949,78.876449
79.001451,78.938949
79.063951,79.001451
79.126453,79.063951
79.188957,79.126453
79.251456,79.188957
79.313957,79.251456
79.37646,79.313957
79.43896,79.37646
79.501461,79.43896
79.563963,79.501461
79.626465,79.563963
79.688979,79.626465
79.75147,79.688979
79.81397,79.75147
79.87647,79.81397
79.938972,79.87647
80.001477,79.938972
80.063978,80.001477
80.126479,80.063978
80.188979,80.126479
80.25148,80.188979
80.313983,80.25148
80.376482,80.313983
80.438984,80.376482
80.501485,80.438984
80.563987,80.501485
80.626488,80.563987
80.68899,80.626488
80.751492,80.68899
80.813993,80.751492
80.876494,80.813993
80.938995,80.876494
81.001497,80.938995
81.063999,81.001497
81.1265,81.063999
81.189002,81.1265
81.251505,81.189002
81.314006,81.251505
81.376508,81.314006
81.439008,81.376508
81.501508,81.439008
81.564009,81.501508
81.626513,81.564009
81.689012,81.626513
81.751514,81.689012
81.814016,81.751514
81.876517,81.814016
81.939018,81.876517
82.001526,81.939018
82.126521,82.001526
82.189022,82.126521
82.251524,82.189022
82.314025,82.251524
82.439028,82.314025
82.501529,82.439028
82.56403,82.501529
82.626531,82.56403
82.751535,82.626531
82.814036,82.751535
82.876536,82.814036
82.939037,82.876536
83.001538,82.939037
83.12654,83.001538
83.189042,83.12654
83.251543,83.189042
83.314047,83.251543
83.439046,83.314047
83.501547,83.439046
83.564049,83.501547
83.62655,83.564049
83.751552,83.62655
83.814056,83.751552
83.876557,83.814056
83.939056,83.876557
84.064059,83.939056
84.126559,84.064059
84.189062,84.126559
84.31406,84.189062
84.37656,84.31406
84.439062,84.37656
84.501562,84.439062
84.626562,84.501562
84.689068,84.626562
84.751563,84.689068
84.814064,84.751563
84.939068,84.814064
85.001565,84.939068
85.064065,85.001565
85.126569,85.064065
85.251567,85.126569
85.314067,85.251567
85.37657,85.314067
85.439069,85.37657
85.501569,85.439069
85.564074,85.501569
85.626572,85.564074
85.689073,85.626572
85.751574,85.689073
85.814075,85.751574
85.876576,85.814075
85.939075,85.876576
86.001576,85.939075
86.064077,86.001576
86.126577,86.064077
86.189077,86.126577
86.251578,86.189077
86.314079,86.251578
86.376579,86.314079
86.439081,86.376579
86.501582,86.439081
86.564084,86.501582
86.626584,86.564084
86.689087,86.626584
86.751587,86.689087
86.814089,86.751587
86.876589,86.814089
86.93909,86.876589
87.001592,86.93909
87.064095,87.001592
87.126594,87.064095
87.189096,87.126594
87.251596,87.189096
87.314096,87.251596
87.376599,87.314096
87.439099,87.376599
87.501601,87.439099
87.564104,87.501601
87.626603,87.564104
87.689104,87.626603
87.751605,87.689104
87.814107,87.751605
87.876609,87.814107
87.93911,87.876609
88.001611,87.93911
88.064112,88.001611
88.126614,88.064112
88.189116,88.126614
88.251617,88.189116
88.314118,88.251617
88.37662,88.314118
88.439122,88.37662
88.501624,88.439122
88.56413,88.501624
88.626626,88.56413
88.689127,88.626626
88.751629,88.689127
88.81413,88.751629
88.876633,88.81413
88.939133,88.876633
89.001634,88.939133
89.064136,89.001634
89.126636,89.064136
89.189136,89.126636
89.251638,89.189136
89.314139,89.251638
89.376638,89.314139
89.439139,89.376638
89.50164,89.439139
89.56414,89.50164
89.626641,89.56414
89.689141,89.626641
89.751641,89.689141
89.814143,89.751641
89.876645,89.814143
89.939146,89.876645
90.001646,89.939146
90.064148,90.001646
90.126651,90.064148
90.189149,90.126651
90.251652,90.189149
90.314151,90.251652
90.376653,90.314151
90.439154,90.376653
90.501655,90.439154
90.564159,90.501655
90.626659,90.564159
90.689164,90.626659
90.751661,90.689164
90.814165,90.751661
90.876664,90.814165
90.939166,90.876664
91.001666,90.939166
91.064166,91.001666
91.126669,91.064166
91.189168,91.126669
91.25167,91.189168
91.314169,91.25167
91.376672,91.314169
91.439173,91.376672
91.501676,91.439173
91.564175,91.501676
91.626676,91.564175
91.689177,91.626676
91.751679,91.689177
91.814182,91.751679
91.876682,91.814182
91.939185,91.876682
92.001686,91.939185
92.064187,92.001686
92.126687,92.064187
92.189187,92.126687
92.251688,92.189187
92.31419,92.251688
92.376691,92.31419
92.439192,92.376691
92.501694,92.439192
92.564198,92.501694
92.6267,92.564198
92.689198,92.6267
92.7517,92.689198
92.814201,92.7517
92.876703,92.814201
92.939204,92.876703
93.001706,92.939204
93.064207,93.001706
93.126711,93.064207
93.18921,93.126711
93.251711,93.18921
93.314213,93.251711
93.376714,93.314213
93.439217,93.376714
93.501717,93.439217
93.564216,93.501717
93.626717,93.564216
93.689218,93.626717
93.751719,93.689218
93.814219,93.751719
93.876719,93.814219
93.93922,93.876719
94.001721,93.93922
94.064222,94.001721
94.126722,94.064222
94.189223,94.126722
94.251725,94.189223
94.314226,94.251725
94.376728,94.314226
94.439228,94.376728
94.50173,94.439228
94.564231,94.50173
94.626734,94.564231
94.689235,94.626734
94.751736,94.689235
94.814237,94.751736
94.876739,94.814237
94.93924,94.876739
95.001742,94.93924
95.064243,95.001742
95.126744,95.064243
95.189246,95.126744
95.251748,95.189246
95.314249,95.251748
95.37675,95.314249
95.439252,95.37675
95.501753,95.439252
95.564254,95.501753
95.626756,95.564254
95.689258,95.626756
95.751759,95.689258
95.81426,95.751759
95.876765,95.81426
95.939264,95.876765
96.001764,95.939264
96.064267,96.001764
96.126767,96.064267
96.189269,96.126767
96.251773,96.189269
96.314272,96.251773
96.376774,96.314272
