x,y,z,roll,pitch,yaw
3653.2340000000004,-35.2468,-221.4292,2.996671,-8.239815,-5.822890999999999
3662.1310000000003,-21.81484,-220.24869999999999,0.4434767,2.022667,-6.432111
3643.159,-26.496129999999997,-213.71089999999998,0.6961283,1.765583,-4.7516799999999995
3628.601,-1.2376729999999998,-205.86489999999998,5.816139,2.71274,-5.407984999999999
3580.1899999999996,-20.4463,-225.2339,1.219461,5.8071019999999995,-2.681355
3571.724,-43.01097,-212.9326,-13.72039,4.803059,0.7423261000000001
3614.557,-50.092009999999995,-182.40800000000002,-16.93734,0.2938324,0.6422192
3638.6380000000004,-43.49176,-167.00469999999999,-6.834124,-3.8932590000000005,-1.239968
3573.766,-42.055440000000004,-202.8924,-7.714569,-7.99602,-2.154721
3547.907,-32.31722,-202.3946,-13.223130000000001,-5.087351,-2.2487399999999997
3571.2650000000003,-35.78078,-205.98399999999998,-11.482000000000001,0.747607,-1.607959
3558.651,-26.329700000000003,-195.3194,-6.147967,-6.242868,-2.085248
3565.99,-40.55523,-184.4345,-17.97191,-17.46378,-2.733775
3538.0899999999997,-54.179249999999996,-191.3656,-22.7476,-15.94342,-1.7371429999999999
3497.807,-77.02020999999999,-187.6847,-31.03864,-12.94444,-2.516606
3496.551,-23.96445,-208.2314,4.015345,5.53813,-3.2707610000000003
3491.4849999999997,-15.26903,-214.8863,6.487156,14.02368,0.03761806
3482.9880000000003,-17.70359,-207.95680000000002,-7.831135,4.650099,0.31145310000000004
3490.938,-12.21307,-207.9653,0.6034787,-1.78261,0.2637123
3493.485,-2.6044080000000003,-204.0215,8.692063,4.535014,0.3531207
3458.994,-24.37885,-204.87890000000002,-3.840362,12.631789999999999,2.810187
3436.912,-33.945260000000005,-203.10269999999997,-14.64696,10.9896,6.078241
3433.4170000000004,-41.55205,-180.7789,-15.47829,9.741391,6.260008
3437.328,-27.75275,-199.2089,3.610236,-6.116004,-2.164076
3424.818,-24.59882,-198.9178,-7.448822,-5.710419,-6.655003
3427.531,-11.989500000000001,-198.3061,2.6067199999999997,-3.12824,-2.603803
3424.397,-7.233744,-207.2629,13.557459999999999,-1.445814,1.968421
3406.885,-2.629311,-202.255,3.091813,-0.7048402,1.171573
3400.0809999999997,-15.401440000000001,-199.3627,-2.24269,-2.444889,-0.5452741999999999
3383.8469999999998,-21.046590000000002,-200.37030000000001,-4.749718,-3.097809,-2.011202
3370.8129999999996,-30.501170000000002,-191.0316,-10.04206,-1.2866,-2.221051
3412.824,-18.357029999999998,-190.1736,2.489985,-3.478279,-1.4980120000000001
3357.606,-27.83701,-199.0019,-4.683314,-3.7635300000000003,-0.2214992
3343.123,-22.3114,-204.2246,0.4840679,3.4040809999999997,-0.8228635
3351.823,-18.87887,-195.85930000000002,2.686982,3.818141,-1.407696
3326.9680000000003,-32.43185,-204.65779999999998,-9.154442,0.8019497,0.17114769999999999
3319.675,-27.87564,-193.5789,-3.32442,-0.6541717,-0.6183859
3341.978,-29.838070000000002,-189.4029,-4.648818,-5.817621999999999,-0.3649529
3335.611,-34.986000000000004,-179.9395,-10.504209999999999,-4.443183,-0.1877419
3305.145,-20.38315,-171.81660000000002,4.796048,-7.7276869999999995,-0.8211303
3334.1340000000005,-29.845950000000002,-177.00130000000001,3.650112,-7.912193,0.423307
3255.9080000000004,-21.34349,-197.41459999999998,-3.995257,-0.1257862,-2.205505
3236.558,-21.69477,-214.2848,0.8303862000000001,14.642439999999999,-1.093539
3228.583,-20.139699999999998,-222.7599,-7.419328,17.32099,1.851326
3228.286,-22.88409,-216.6775,-6.299319,13.15993,4.4603079999999995
3213.178,-12.76929,-189.3901,-1.152417,8.569944,6.009803
3244.228,-27.94005,-172.76989999999998,-4.929663,5.176264,7.0249310000000005
3210.8599999999997,-9.174384,-161.1661,1.01258,10.80564,5.2582889999999995
3178.521,-6.154241,-154.1071,3.718602,8.897109,3.166063
3195.344,-7.898978,-154.7805,-4.291406,1.200109,4.704161
3184.59,4.134941,-155.46779999999998,11.17022,-17.01894,5.551178
3194.547,-14.08271,-181.5342,6.818299,-23.49654,7.299133
3162.344,-5.528795,-196.8759,6.88748,-25.053559999999997,4.9105739999999996
3222.03,4.514084,-213.43939999999998,13.189490000000001,-16.52162,4.836571
3121.197,-7.40858,-206.1766,6.296273,-3.034308,3.9360559999999998
3121.36,-20.7135,-197.6088,-0.35648,-0.3273796,3.8759
3101.052,-21.206010000000003,-198.15800000000002,6.034973999999999,1.742548,3.453164
3056.393,-0.9957471,-200.9429,3.7542530000000003,4.546635,5.720679
3053.102,-16.99662,-179.5359,-4.621574,11.4345,6.385853
3050.6440000000002,-19.07041,-178.8755,-5.379788,11.928170000000001,3.1118059999999996
3063.1180000000004,-31.41774,-164.154,-12.35318,4.140051,0.8013187
3052.73,-40.411249999999995,-161.1951,-11.626080000000002,-2.696393,0.8686563
3031.859,-9.393457,-153.3157,4.631457,-11.92952,0.86583
2984.675,-1.2094449999999999,-168.5306,11.10899,-11.343029999999999,3.044034
2995.0110000000004,-0.3576317,-168.4457,13.13263,-0.6855881,4.724447
2982.4030000000002,7.058429,-178.8028,13.42599,3.595984,2.772203
2921.045,13.404459999999998,-189.9629,14.891189999999998,0.1396041,-2.36696
2906.052,-1.9818069999999999,-191.9392,5.395369,0.17544469999999998,-1.171138
2906.913,-21.71207,-195.7056,1.760433,3.3152410000000003,2.78474
2875.165,-27.40673,-185.4035,-8.263827,5.412763,6.104119000000001
2812.489,-38.87513,-188.658,-19.72,6.941737,6.808470000000001
2830.492,-39.850809999999996,-168.2336,-15.56495,15.91246,3.679996
2810.528,-30.77007,-163.333,-8.950559,15.708359999999999,-0.6852094
2788.7580000000003,-12.30467,-157.5484,3.3901,9.703586999999999,-2.548762
2763.7850000000003,-0.7714639999999999,-159.85320000000002,7.725056,5.638584,-1.137812
2762.022,1.243064,-167.048,12.18451,4.623329,1.35847
2745.8500000000004,5.342408,-156.40359999999998,7.182415,1.431103,2.273273
2718.8410000000003,-14.28141,-164.4195,4.919979,-5.695332,1.604555
2665.787,-20.40398,-172.11110000000002,-3.422106,-9.100038,1.044916
2662.904,-35.821149999999996,-162.19279999999998,-13.43697,-7.135687,2.412241
2651.964,-43.31966,-149.4284,-16.55807,-4.788448000000001,2.654499
2644.105,-32.8419,-157.7838,-3.0254670000000004,-0.43571430000000005,0.1856321
2614.072,-19.20995,-157.0135,-0.2558393,0.8090913000000001,-0.8976943000000001
2614.7160000000003,-17.35237,-141.20080000000002,-7.365985,-4.827738,0.34229149999999997
2577.587,-37.61922,-135.4826,-15.08177,-14.67065,1.1662219999999999
2551.5710000000004,-30.87898,-134.2959,-10.56323,-19.646479999999997,0.7236897999999999
2534.5899999999997,-34.67723,-139.9519,-3.311103,-10.91368,0.39732550000000005
2476.681,-7.2348989999999995,-167.6024,15.51356,5.52528,-1.153252
2463.915,11.587629999999999,-171.06719999999999,25.955560000000002,19.48367,-0.46722440000000004
2439.327,0.1057364,-160.0607,8.870239,16.06675,1.3302299999999998
2415.676,-7.509798,-143.2865,-9.512047,-1.4709409999999998,2.160583
2383.712,-28.97253,-133.7012,-7.89516,-11.76708,2.104582
2399.145,-28.0135,-129.9856,1.506849,-12.824399999999999,0.4289422
2340.3199999999997,-43.33895,-151.84029999999998,-11.69453,-6.731572000000001,1.164541
2333.638,-32.55377,-143.7884,-17.57452,2.5139789999999995,1.9882060000000001
2297.033,-14.672649999999999,-139.1602,-7.171616,11.954820000000002,4.4754179999999995
2344.225,-23.26454,-123.99419999999999,-0.1793718,17.15446,6.04232
2301.571,-25.45956,-112.60900000000001,-4.550981,12.543899999999999,3.728517
2293.685,-14.153,-112.8647,2.5592110000000003,-2.782481,-2.5748159999999998
2286.56,15.06767,-127.11800000000001,16.4418,-12.919599999999999,-7.637437
2249.7690000000002,11.96776,-140.5236,14.009789999999999,-14.92123,-4.3777040000000005
2224.5609999999997,16.54006,-140.654,4.797419,-7.256368,1.6074110000000001
2216.2870000000003,-26.39177,-133.2006,-12.90062,4.532567,7.449465
2213.582,-27.68243,-117.9827,-7.126272999999999,12.01413,3.947308
2130.567,-35.47704,-135.7127,4.8950000000000005,15.17754,-3.5163510000000002
2116.8799999999997,-26.05961,-138.4684,-6.87242,12.94659,-3.898348
1911.979,-199.3927,-88.7615,-30.93847,2.253323,5.490022
2186.804,-38.50108,-94.56686,-20.75755,-13.256649999999999,2.5095199999999998
2132.97,-25.23711,-106.1568,0.863926,-15.49696,1.6934550000000002
2093.725,-22.27756,-121.5893,2.5295500000000004,-5.684037,-0.08085516
2064.3849999999998,-3.7793879999999995,-131.8639,5.043472,9.636345,2.127438
2059.886,27.1766,-135.1746,12.904290000000001,13.02913,4.939751
2016.9080000000001,22.1365,-137.3544,20.87499,6.175612,6.913594000000001
2022.151,18.12903,-120.44630000000001,12.81718,-0.08750657999999999,5.3318970000000006
2030.6979999999999,7.174045,-116.3837,8.041017,3.059536,5.637797
1976.488,2.516534,-122.3119,0.05333985,5.400898,8.122779
1973.798,-14.79876,-103.7254,-3.588239,-0.3448267,8.993107
1952.686,-11.87913,-125.81230000000001,4.572337,-8.999444,6.275658
1979.2489999999998,6.7195540000000005,-120.9299,7.298182,-10.32731,2.218719
1967.5149999999999,11.28727,-114.12089999999999,4.218243,-8.519306,3.1166880000000003
1921.9820000000002,17.95264,-111.7042,8.515989000000001,2.091533,7.115909
1900.451,6.636091,-111.13069999999999,8.067041999999999,12.81785,8.479153
1890.3690000000001,-23.053980000000003,-89.88029999999999,-8.163256,14.13575,4.256921
1860.835,-18.82406,-100.57770000000001,-3.165803,4.236979,-4.628729
1865.589,-15.59198,-96.92924000000001,-4.019744,-5.78698,-7.083480000000001
1861.4140000000002,-6.928596,-92.71908,-1.932487,-8.1462,-2.080556
1829.9080000000001,10.577589999999999,-106.186,12.380780000000001,-4.579419,4.456201
3636.6330000000003,9.42596,-214.07070000000002,15.19393,2.59268,7.4569399999999995
1768.822,-15.593829999999999,-98.16169,1.8362939999999999,-4.873452,-8.480927
1746.1109999999999,-21.75475,-103.123,1.256672,-0.1347697,-9.348186
1721.7379999999998,-19.190080000000002,-97.87913,0.05776601,3.579448,-5.822648
3425.1639999999998,-19.61318,-179.4443,5.835507,-6.3420440000000005,-9.340019
1676.3829999999998,-2.279604,-102.1885,12.429870000000001,4.732691,-7.5235959999999995
1649.402,3.467251,-109.3154,16.29804,8.756325,-10.05197
1638.27,-1.0536830000000001,-102.56339999999999,12.47701,4.475099999999999,-10.04088
1628.8,-14.17772,-95.77389000000001,4.298635,-2.814666,-7.504929000000001
1605.011,-26.11794,-98.26628000000001,-0.341187,-3.91895,-6.099701
1560.582,-44.312090000000005,-96.6947,-11.995650000000001,3.531534,-4.7243129999999995
1551.712,-57.30173,-93.77653,-19.38245,8.121332,-4.6977899999999995
1530.338,-43.28194,-90.54998,-17.901329999999998,5.891468,-6.344903
1528.468,-51.787819999999996,-79.51895999999999,-12.18832,5.141565000000001,-6.709741
1503.4,-26.918979999999998,-91.7343,-1.4587199999999998,3.852564,-6.22188
1493.847,-13.48749,-86.39015,-0.36097470000000004,3.454075,-5.459623
1476.192,-14.05876,-85.69997,-1.866713,2.644717,-4.237706
1453.3760000000002,-7.086503,-80.68527,-0.1987987,1.046403,-4.133405
1437.501,-19.20871,-85.39547,-2.826224,1.373178,-4.923097
1408.066,-34.89346,-88.68914000000001,-15.02861,4.893268000000001,-6.236714
1399.5279999999998,-62.09485,-81.99475,-29.843410000000002,4.88101,-5.28086
1383.029,-64.12145,-69.84945,-29.35163,-0.5048549,-6.009369
1370.436,-47.0033,-63.69604,-10.17867,-4.178996,-7.072078
1375.684,-31.2996,-72.2667,0.3584023,-6.895252,-7.574312
1346.025,-14.97612,-82.70611000000001,0.2814092,-9.718345000000001,-7.809033
1341.221,5.693239,-70.88408,8.542593,-11.74043,-5.682032
1343.577,18.38373,-68.75627,23.729870000000002,-9.116642,-5.84119
1315.3500000000001,26.53187,-79.17281,30.996769999999998,0.7766406,-5.942744
1288.28,13.48847,-87.89738,21.40744,3.298111,-6.936783
1276.9479999999999,6.845792,-84.25661,11.86056,-2.8129959999999996,-5.537121
1268.8559999999998,-7.870208,-83.03582,4.546219,-5.000928,-2.306794
1251.306,-26.56113,-83.34196,-6.748773000000001,-2.6373930000000003,-0.8209571
1233.794,-45.08133,-79.92759000000001,-17.72054,-2.651337,-2.210905
1227.174,-53.839960000000005,-72.23003,-20.51374,-6.988951,-6.1060680000000005
1220.842,-48.36898,-64.49629,-17.98411,-9.821876,-9.820914
1190.754,-41.101749999999996,-69.42743,-9.083894,-9.970363,-8.399744
1173.12,-28.48433,-69.71965,0.8803371999999999,-7.934850999999999,-3.686509
1146.407,-11.86403,-64.16336,4.307421,-6.03055,-1.575309
1141.336,-4.637573000000001,-71.99289999999999,5.84313,-3.7245540000000004,-1.957601
1113.11,-11.01836,-88.59384,6.352846,-3.013967,-4.339336
1118.7930000000001,-17.20395,-79.92075,2.089386,-5.71259,-5.4609820000000004
1089.081,-20.65249,-78.78589,-5.538572,-7.717962,-3.4241460000000004
1097.794,-36.542100000000005,-69.08124,-14.24596,-4.4278699999999995,1.4091850000000001
1043.34,-52.41006,-70.14442,-17.37122,-0.771143,0.6725985000000001
1037.984,-43.68264,-63.57203,-13.229750000000001,-0.1965607,-4.062616
1016.029,-31.92834,-58.54149,-8.343542,-0.08097776,-7.78196
1004.2189999999999,-16.93432,-62.81735,-2.366751,-1.434836,-7.186743
962.1035999999999,-2.873887,-64.32314,5.493234,-1.8202760000000002,-4.003055
950.1246000000001,-1.164306,-54.52301,9.511949999999999,-0.5328205,-1.6077800000000002
928.5931,6.926869,-56.529450000000004,15.00604,0.7070126,-3.6044140000000002
933.6338,9.771589,-54.350939999999994,16.527829999999998,-1.7152150000000002,-7.1713569999999995
884.9548,-7.384188,-62.13746,8.891162,-6.0499719999999995,-7.45791
878.737,-7.450655,-67.08048000000001,6.767044,-5.675924,-5.900735
866.2207,-3.021299,-60.706199999999995,6.412771,-2.651696,-3.869271
836.1045,0.20812260000000002,-56.77758,4.751019,-2.19796,-0.813442
808.1154,-6.859939,-47.008919999999996,1.65564,-2.555794,0.5208016
779.6197000000001,-10.60261,-53.63383,0.7878105,-2.917778,-1.723441
748.2628,-11.19159,-55.424389999999995,-2.172121,-1.127765,-4.033951
716.7506999999999,-15.82547,-53.40493,-6.38457,1.222339,-2.6823040000000002
691.8275,-23.693730000000002,-53.973299999999995,-9.785993,2.4111059999999997,-0.2944127
665.8539,-26.40066,-48.51449,-5.946959,3.154718,0.7449326
655.9916000000001,-11.78394,-40.80514,-1.681102,3.231862,-0.9240128000000001
640.1883999999999,-4.892607,-40.308510000000005,-0.2988412,3.273436,-1.0815
617.0255999999999,-1.778533,-36.42557,2.50082,3.964616,-0.8709001
578.5854,4.535477,-42.06115,5.564373,5.683216,-2.410344
551.9290000000001,0.380608,-39.2693,4.622551,6.155853,-2.760518
529.3429,-1.068384,-33.089600000000004,3.3910690000000003,5.0645240000000005,-2.425721
517.7338,-5.91704,-30.640009999999997,0.9905423000000001,3.9251850000000004,-1.7008670000000001
494.7394,-8.049132,-27.51561,-2.865134,4.08486,-0.31303149999999996
496.25,-4.112119,-24.71309,-2.4812800000000004,3.7704239999999998,0.9989188
457.5978,-1.102286,-32.26142,-0.9045132,2.175525,2.509638
444.6171,4.406859,-28.728949999999998,-0.4955432,1.1019649999999999,3.503633
3.2845790000000004,0.1795968,0.47641659999999997,0.230463,-0.2236733,0.6679486
412.4266,5.0574639999999995,-26.56982,1.849226,0.6879043,1.322065
384.92310000000003,3.831709,-29.265189999999997,2.0905620000000003,2.151604,0.4524864
0.4535515,0.3981788,0.9282307,0.3020635,1.7868840000000001,-0.181281
339.9805,0.8257796000000001,-27.349639999999997,0.3015868,1.7756219999999998,1.966459
321.2695,2.414746,-25.11869,0.07627344,1.266467,2.030483
325.88230000000004,0.6652032,-17.07602,-0.856733,1.075159,1.041925
294.9998,1.04188,-19.82665,-0.8253497000000001,0.8425073,-0.2878988
273.1719,0.9984318,-19.21228,-0.4537752,0.9410426,-0.5243409
264.1093,0.4226856,-18.572319999999998,0.4408207,0.7298936,0.5128174
1.4714740000000002,-0.08387684000000001,0.1634552,1.6920840000000001,0.5354046,1.048491
56.04088,-0.8307153,-0.4702953,0.4649544,0.2318895,1.6779330000000001
0.7405933,-0.3473222,0.20836739999999998,-0.2739461,0.8334838,0.4528086
196.1,-2.118445,-15.60495,-0.09714295,0.8761325999999999,0.03800945
2.213765,1.788468,1.233893,-0.5430593,0.7379373,-1.0339
3.310959,0.3648232,1.3295970000000001,-0.7104978000000001,0.2397705,-0.4866561
1.008965,-1.190277,0.5962905,-0.6393110000000001,0.7091728,0.6868231
4.461993,-0.8919924,1.712569,0.33885469999999995,1.082554,0.7175967
147.5076,2.9896350000000003,-14.81493,-0.08230417,0.8343058000000001,0.5147269
4.259575,1.2579019999999999,1.549129,-0.3035523,1.290752,-0.6300295
2.0712479999999998,0.8006967,0.184679,0.025765959999999997,0.4074034,-0.3785526
0.3590294,0.7116317999999999,-0.1266697,-0.4594623,0.2880586,-0.3461285
0.5829237,-0.6399773,0.6015849,-1.536503,0.386668,0.02743189
0.06630727,-0.1368944,0.2834447,-0.8901893000000001,0.6171581,0.009181879
1.410996,0.750919,0.5725789,-0.2456632,0.3048536,-0.3782926
0.04835303,0.06422422,0.05796721,-0.5014918,-0.06792703,-0.4107808
5.595582,1.502028,1.817056,0.33696160000000003,-0.1500851,-0.2478134
38.39887,1.757167,-7.114111,0.4064071,-0.2314274,0.1351451
0.9728007,-0.7082305,0.05006959,-0.30189910000000003,-0.2079518,0.22190479999999999
3.111138,0.8791104,1.240583,-0.24791359999999998,0.1988174,-0.015450189999999999
1.850863,0.7860259,0.4403829,-0.028219449999999997,-0.08274943,-0.2603135
0.3889441,0.7498101,-0.7668818,-0.1878713,-0.6131481000000001,-0.5296964
0.09564657000000001,-0.06530398,-0.42202140000000005,-0.2162655,-0.8101227,-0.1357764
-1.6585509999999999,-0.8878786,2.583719,0.2247852,2.496446,0.5217974
-2.455893,-0.1184623,4.415349,0.4067752,4.145497000000001,0.3856522
-0.7911661999999999,0.38776399999999994,0.520061,0.6155864,1.877909,-0.2715027
1.3904539999999999,1.304565,-2.130011,0.7766445,-1.7379280000000001,-0.5039146999999999
5.301088,0.8504394000000001,-1.626704,0.480205,-3.657304,0.04255555
0.1299753,-0.14261890000000002,-0.1925207,-0.2851936,-0.7531254,0.2860211
-1.5340690000000001,-0.4270803,2.871584,-0.1448639,2.854649,0.2760589
-1.2545199999999999,0.2937066,1.9528349999999999,0.1712226,1.8995270000000002,-0.3022781
1.932497,-0.1762946,-1.462006,-0.27744250000000004,-1.5442369999999999,-0.245747
3.2225610000000002,-0.297463,-2.021601,-0.5824976000000001,-2.462289,0.2375598
0.47283549999999996,0.03269546,-0.8725315,0.4767992,-0.5009373,0.20631619999999998
-0.2200266,0.1609822,0.2397621,0.7050402,0.9743523999999999,0.026049089999999997
-0.6412814,0.09183727,1.086639,-0.003024446,1.112469,-0.17222810000000002
